row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
760,"AL, Mobile, 01097000701",1097000701,"+30.7128424,-088.0861099",0.654942697,0.828121962,0.643163476,0.632963825,0.582576359,0.614858908,0.781093881,0.501820466
761,"AL, Mobile, 01097000702",1097000702,"+30.7212474,-088.0937647",0.662138348,0.842635503,0.567694506,0.734406177,0.575200475,0.6156573,0.773768041,0.525606431
762,"AL, Mobile, 01097000800",1097000800,"+30.7063416,-088.0934640",0.674371325,0.759719513,0.718488421,0.74342066,0.498190558,0.619713456,0.846161379,0.534905289
763,"AL, Mobile, 01097000901",1097000901,"+30.6919609,-088.0738103",0.591247598,0.60658408,0.485878357,0.599385135,0.563159604,0.590896691,0.764551574,0.528277747
764,"AL, Mobile, 01097000902",1097000902,"+30.6834131,-088.0744008",0.553622664,0.539219171,0.439963062,0.614841726,0.488848564,0.576397067,0.767591539,0.448497519
765,"AL, Mobile, 01097000903",1097000903,"+30.6773946,-088.0734910",0.614100502,0.758661398,0.588923002,0.691404546,0.494801818,0.61673799,0.719648498,0.42852626
766,"AL, Mobile, 01097001001",1097001001,"+30.6868736,-088.0602180",0.610518692,0.690836357,0.482539168,0.692946037,0.565654201,0.594544687,0.731000422,0.516109974
767,"AL, Mobile, 01097001002",1097001002,"+30.6779766,-088.0606970",0.560015552,0.661979375,0.452190924,0.57869846,0.445566358,0.597394232,0.733073311,0.451206205
768,"AL, Mobile, 01097001100",1097001100,"+30.6778503,-088.0488554",0.673503176,0.862920239,0.757825201,0.708361002,0.527233084,0.619074214,0.732934575,0.506173918
769,"AL, Mobile, 01097001200",1097001200,"+30.6913312,-088.0269398",0.695103158,0.861572127,0.685976251,0.633015618,0.697385746,0.441978599,0.888920837,0.656872926
770,"AL, Mobile, 01097001302",1097001302,"+30.6668655,-088.0633977",0.658788112,0.810868184,0.637080934,0.793834713,0.491931362,0.554467527,0.804296909,0.519037157
771,"AL, Mobile, 01097001400",1097001400,"+30.6681980,-088.0769678",0.613832509,0.805369541,0.603035992,0.762980481,0.47950787,0.473863059,0.725032025,0.447038596
772,"AL, Mobile, 01097001501",1097001501,"+30.6551299,-088.0777451",0.66048334,0.850445608,0.669561678,0.821709065,0.528123104,0.538902612,0.718119674,0.496521639
773,"AL, Mobile, 01097001502",1097001502,"+30.6568785,-088.0688375",0.649108646,0.862141933,0.715711225,0.742701844,0.550143184,0.550475495,0.694184879,0.428401962
774,"AL, Mobile, 01097001800",1097001800,"+30.5877484,-088.0714489",0.660688915,0.849919793,0.65372559,0.859836581,0.286244009,0.506740834,0.822457811,0.645897789
775,"AL, Mobile, 01097001901",1097001901,"+30.5873231,-088.0926583",0.658944311,0.826859283,0.570470104,0.834003744,0.341879578,0.590911846,0.800825772,0.647659853
776,"AL, Mobile, 01097001902",1097001902,"+30.6020753,-088.0987938",0.643935367,0.763439567,0.52985852,0.875725561,0.291424323,0.570872488,0.832506699,0.643720413
777,"AL, Mobile, 01097002000",1097002000,"+30.6163705,-088.1091120",0.592314044,0.631169386,0.334046039,0.666667893,0.449288077,0.583487686,0.831035002,0.650504226
778,"AL, Mobile, 01097002100",1097002100,"+30.6442949,-088.1118640",0.649149285,0.780636501,0.59502767,0.773475566,0.467845363,0.607516679,0.778208975,0.541334239
779,"AL, Mobile, 01097002200",1097002200,"+30.6515653,-088.0999909",0.676874897,0.838140701,0.702614134,0.734188173,0.43955314,0.579834689,0.824522539,0.619270904
780,"AL, Mobile, 01097002301",1097002301,"+30.6493976,-088.0924793",0.674337732,0.804186763,0.697934275,0.764320777,0.461987304,0.610176347,0.773689151,0.608069507
781,"AL, Mobile, 01097002302",1097002302,"+30.6524897,-088.0850029",0.659168808,0.838749623,0.731732864,0.746510169,0.498877863,0.546062798,0.729591293,0.522657048
782,"AL, Mobile, 01097002400",1097002400,"+30.6690923,-088.0925626",0.659749141,0.80951045,0.708598204,0.739419778,0.490240003,0.532200575,0.813656194,0.524618783
783,"AL, Mobile, 01097002501",1097002501,"+30.6798434,-088.0933054",0.542730315,0.480001367,0.358815585,0.58608237,0.476476519,0.599337454,0.766624463,0.531774447
784,"AL, Mobile, 01097002502",1097002502,"+30.6922511,-088.0897048",0.568159162,0.575021105,0.370640521,0.598999659,0.470450846,0.603396242,0.824825856,0.533779902
785,"AL, Mobile, 01097002600",1097002600,"+30.7072866,-088.1107450",0.699217615,0.82014079,0.739292379,0.882235114,0.548067933,0.60247222,0.767481366,0.534833502
786,"AL, Mobile, 01097002700",1097002700,"+30.6950323,-088.1140852",0.66384205,0.84932758,0.743283518,0.692036707,0.591992458,0.612042671,0.706833038,0.451378376
787,"AL, Mobile, 01097002800",1097002800,"+30.6825779,-088.1144825",0.614725486,0.718673204,0.491184892,0.69677801,0.497672457,0.614707334,0.754649584,0.529412923
788,"AL, Mobile, 01097002900",1097002900,"+30.6666474,-088.1167952",0.624275523,0.70350703,0.546563248,0.719697693,0.508031901,0.599150146,0.75478424,0.538194404
789,"AL, Mobile, 01097003000",1097003000,"+30.6270043,-088.1381664",0.584527331,0.618175742,0.457967113,0.654695447,0.40522548,0.614725286,0.792919142,0.547983111
790,"AL, Mobile, 01097003100",1097003100,"+30.6453523,-088.1427778",0.571394803,0.637816108,0.399575216,0.682600555,0.380693398,0.597501943,0.780270982,0.521305417
791,"AL, Mobile, 01097003202",1097003202,"+30.6555597,-088.1530543",0.570163347,0.737388175,0.514518818,0.654186731,0.401871825,0.613077138,0.704260969,0.365839775
792,"AL, Mobile, 01097003203",1097003203,"+30.6692022,-088.1601469",0.608276308,0.669528981,0.503115884,0.765869007,0.437367444,0.595820407,0.773195412,0.513037025
793,"AL, Mobile, 01097003204",1097003204,"+30.6705566,-088.1369894",0.570330908,0.532794482,0.412230763,0.6607086,0.487871842,0.623900522,0.77867143,0.496138716
794,"AL, Mobile, 01097003205",1097003205,"+30.6610364,-088.1416111",0.619225689,0.689206965,0.62191507,0.74931375,0.397948011,0.607727143,0.764527091,0.503941793
795,"AL, Mobile, 01097003301",1097003301,"+30.6817498,-088.1372315",0.575505673,0.58810644,0.419331777,0.623853064,0.49441182,0.610502217,0.788761122,0.503573272
796,"AL, Mobile, 01097003302",1097003302,"+30.6992655,-088.1362176",0.523609171,0.433266182,0.376533749,0.484912803,0.500292521,0.551487676,0.794004552,0.524766713
797,"AL, Mobile, 01097003402",1097003402,"+30.7332348,-088.1390472",0.661562387,0.741098091,0.672653386,0.791161511,0.506559947,0.611637014,0.769644025,0.538182734
798,"AL, Mobile, 01097003404",1097003404,"+30.7156640,-088.1988147",0.620351962,0.785507357,0.568390782,0.776018741,0.362802362,0.605460354,0.729581772,0.514702365
799,"AL, Mobile, 01097003405",1097003405,"+30.7142540,-088.1825248",0.578202184,0.682571248,0.463253306,0.686896229,0.426461664,0.614863943,0.663865476,0.509503424
800,"AL, Mobile, 01097003406",1097003406,"+30.7140800,-088.1460109",0.618989999,0.70104319,0.568914633,0.695774437,0.508288915,0.609162161,0.731471039,0.518275617
801,"AL, Mobile, 01097003407",1097003407,"+30.7447351,-088.2012500",0.587704179,0.657068813,0.45820348,0.735763441,0.361899971,0.560573021,0.794551338,0.54586919
802,"AL, Mobile, 01097003408",1097003408,"+30.7323331,-088.1733794",0.618888418,0.725348779,0.520017951,0.745722272,0.443531748,0.602474715,0.761303503,0.533819962
803,"AL, Mobile, 01097003501",1097003501,"+30.6979635,-088.1622620",0.568559305,0.575770116,0.367393534,0.690687023,0.442014593,0.602405291,0.774599101,0.527045478
804,"AL, Mobile, 01097003502",1097003502,"+30.6858694,-088.1588421",0.511657177,0.493457234,0.276621011,0.478984945,0.466866271,0.580735545,0.762830967,0.522104268
805,"AL, Mobile, 01097003602",1097003602,"+30.6990894,-088.1996635",0.623020049,0.714361553,0.623741736,0.777702161,0.385826423,0.61890222,0.724628056,0.515978193
806,"AL, Mobile, 01097003605",1097003605,"+30.6951628,-088.1823468",0.510852639,0.5180678,0.402952913,0.610628496,0.328615719,0.501286394,0.707898046,0.506519106
807,"AL, Mobile, 01097003606",1097003606,"+30.6827734,-088.1806303",0.564081813,0.59245912,0.369869839,0.696480747,0.403257685,0.606841342,0.766805364,0.512858595
808,"AL, Mobile, 01097003607",1097003607,"+30.6863691,-088.1981947",0.588654701,0.599424651,0.514337994,0.750826239,0.393051358,0.590146971,0.769705233,0.503090464
809,"AL, Mobile, 01097003608",1097003608,"+30.7052499,-088.1835856",0.580883974,0.658973858,0.489943436,0.693892926,0.403314205,0.617749433,0.690860639,0.511453319
810,"AL, Mobile, 01097003703",1097003703,"+30.6719454,-088.2031683",0.561164953,0.574991589,0.443438701,0.674546574,0.368446338,0.555482288,0.793562499,0.517686684
811,"AL, Mobile, 01097003704",1097003704,"+30.6687565,-088.1808165",0.518569092,0.516209731,0.308799374,0.605537457,0.388041837,0.593286559,0.772715274,0.44539341
812,"AL, Mobile, 01097003705",1097003705,"+30.6508049,-088.1964209",0.546272343,0.548766282,0.393237709,0.652612446,0.340619195,0.591964423,0.779559617,0.517146731
813,"AL, Mobile, 01097003706",1097003706,"+30.6509517,-088.1845077",0.487198492,0.504203538,0.286066047,0.636174201,0.33792909,0.56363304,0.710331379,0.372052148
814,"AL, Mobile, 01097003707",1097003707,"+30.6547752,-088.1700405",0.592337438,0.64537299,0.519074581,0.747283254,0.353738031,0.597252926,0.771480246,0.512160039
815,"AL, Mobile, 01097003708",1097003708,"+30.6267741,-088.1989549",0.546297892,0.548976734,0.362174081,0.713448802,0.315435623,0.583094887,0.76843076,0.532524358
816,"AL, Mobile, 01097003709",1097003709,"+30.6211658,-088.1757907",0.560571977,0.55766876,0.406467135,0.740602001,0.286314901,0.595178675,0.790493971,0.547278395
817,"AL, Mobile, 01097003710",1097003710,"+30.6326060,-088.1648251",0.587484832,0.676272699,0.505880371,0.738238972,0.300669644,0.586419448,0.782297626,0.522615065
818,"AL, Mobile, 01097003800",1097003800,"+30.8356512,-088.0059247",0.707707808,0.853594687,0.638006947,0.718691615,0.659599671,0.59800779,0.814411084,0.671642859
819,"AL, Mobile, 01097003901",1097003901,"+30.7288833,-088.1118255",0.673651201,0.860117806,0.66014952,0.738435356,0.61118924,0.611490758,0.713873244,0.520302481
820,"AL, Mobile, 01097003902",1097003902,"+30.7215116,-088.1042481",0.668404546,0.866900916,0.572164365,0.814425732,0.559771849,0.615120761,0.721056267,0.529391931
821,"AL, Mobile, 01097004000",1097004000,"+30.7402724,-088.0984718",0.68519182,0.866067594,0.661771861,0.77855417,0.620631496,0.577139223,0.787201015,0.504977383
822,"AL, Mobile, 01097004100",1097004100,"+30.7315821,-088.0933462",0.654735947,0.872504913,0.588862211,0.714925132,0.538805693,0.628087619,0.72624257,0.513723492
823,"AL, Mobile, 01097004800",1097004800,"+30.7508782,-088.0882421",0.680794665,0.89290368,0.697413815,0.667993343,0.616919068,0.628932229,0.732708787,0.528691732
824,"AL, Mobile, 01097004900",1097004900,"+30.7503663,-088.1166709",0.674074431,0.861191871,0.669606783,0.732750003,0.548925552,0.611708963,0.745252215,0.549085633
825,"AL, Mobile, 01097005000",1097005000,"+30.7601208,-088.1004462",0.673835538,0.874039248,0.640835553,0.661115031,0.610017745,0.608261182,0.782788645,0.53979136
826,"AL, Mobile, 01097005100",1097005100,"+30.7618781,-088.0886165",0.654722043,0.843237783,0.584746598,0.713663988,0.587430222,0.617151232,0.724370986,0.512453495
827,"AL, Mobile, 01097005200",1097005200,"+30.7634681,-088.0779208",0.64357935,0.787839911,0.598333984,0.669800169,0.569830271,0.621802959,0.732429954,0.525018205
828,"AL, Mobile, 01097005300",1097005300,"+30.7803448,-088.0864005",0.66104096,0.818132368,0.592702511,0.725726581,0.56783575,0.577986156,0.794063039,0.550840313
829,"AL, Mobile, 01097005400",1097005400,"+30.8030189,-088.0881954",0.654710776,0.759301614,0.559270867,0.698183156,0.544201997,0.598949808,0.863412332,0.559655655
830,"AL, Mobile, 01097005500",1097005500,"+30.8245364,-088.0784836",0.655339047,0.796235087,0.578000867,0.671799334,0.455254915,0.610640845,0.842116253,0.633326029
831,"AL, Mobile, 01097005600",1097005600,"+30.8480849,-088.0530511",0.6373671,0.735504687,0.484335073,0.703374955,0.420298493,0.60585811,0.858780976,0.653417406
832,"AL, Mobile, 01097005700",1097005700,"+30.9296484,-088.0373109",0.643162494,0.669253107,0.452760083,0.800990435,0.541699287,0.591936219,0.836559986,0.608938338
833,"AL, Mobile, 01097005800",1097005800,"+31.0707011,-088.0654398",0.679872095,0.809546082,0.600118089,0.732106268,0.542664398,0.581264565,0.874949238,0.618456025
834,"AL, Mobile, 01097005900",1097005900,"+31.0073059,-088.2674648",0.615680571,0.752643665,0.444542337,0.820745203,0.268002446,0.606920892,0.816939628,0.599969827
835,"AL, Mobile, 01097006000",1097006000,"+31.0781617,-088.2564811",0.642287547,0.788529065,0.516342713,0.802546976,0.30435461,0.614874101,0.868087214,0.601278151
836,"AL, Mobile, 01097006102",1097006102,"+30.7815447,-088.2125666",0.607749665,0.778716648,0.494732611,0.742091896,0.334430209,0.598372123,0.75769907,0.548205099
837,"AL, Mobile, 01097006103",1097006103,"+30.7708159,-088.1513577",0.647038979,0.795556323,0.585805083,0.784856982,0.38020259,0.624370294,0.800839374,0.557642206
838,"AL, Mobile, 01097006104",1097006104,"+30.8809690,-088.2156467",0.626935985,0.785879496,0.475428255,0.838479453,0.282834584,0.600315518,0.834829858,0.57078473
839,"AL, Mobile, 01097006105",1097006105,"+30.8063649,-088.1628276",0.630355831,0.734526226,0.537154939,0.67637887,0.412974543,0.604145824,0.869418814,0.577891601
840,"AL, Mobile, 01097006200",1097006200,"+30.8819289,-088.3742068",0.58581198,0.757086708,0.434602518,0.727778308,0.206646859,0.601724938,0.814407004,0.558437524
841,"AL, Mobile, 01097006301",1097006301,"+30.7840591,-088.2977247",0.59812862,0.711804602,0.449703009,0.797378362,0.253990959,0.592601086,0.828910427,0.552511893
842,"AL, Mobile, 01097006302",1097006302,"+30.7536706,-088.2468888",0.587910277,0.624012354,0.425147355,0.75717116,0.348226309,0.604867204,0.806901622,0.549045932
843,"AL, Mobile, 01097006402",1097006402,"+30.7095652,-088.2369053",0.639605075,0.767437424,0.60217383,0.790644101,0.394933221,0.594862967,0.787190134,0.53999385
844,"AL, Mobile, 01097006403",1097006403,"+30.6880287,-088.2585055",0.603102559,0.708819962,0.53805211,0.66014148,0.414504567,0.604130324,0.751548411,0.544521057
845,"AL, Mobile, 01097006404",1097006404,"+30.6579682,-088.2495956",0.577858882,0.593916236,0.47896944,0.700580982,0.309494658,0.605313895,0.812445648,0.544291315
846,"AL, Mobile, 01097006405",1097006405,"+30.6629933,-088.2137573",0.575004849,0.617819534,0.444362779,0.68916785,0.344984497,0.600354125,0.792274425,0.536070737
847,"AL, Mobile, 01097006406",1097006406,"+30.6548390,-088.2733209",0.531326729,0.548152006,0.278850084,0.671249545,0.249023375,0.595987206,0.825825576,0.550199309
848,"AL, Mobile, 01097006407",1097006407,"+30.6946183,-088.3562775",0.5543448,0.609353069,0.364723362,0.663404857,0.240193274,0.591936219,0.836354601,0.574448215
849,"AL, Mobile, 01097006501",1097006501,"+30.5600635,-088.2726761",0.601138365,0.69103337,0.495943916,0.725264746,0.336128289,0.597745845,0.808351556,0.553500835
850,"AL, Mobile, 01097006502",1097006502,"+30.5585115,-088.3380658",0.597041021,0.64112477,0.459685177,0.750484644,0.3115657,0.594054182,0.847645318,0.574727359
851,"AL, Mobile, 01097006600",1097006600,"+30.4153189,-088.3660926",0.617072163,0.706115351,0.533877066,0.755072604,0.339093385,0.508381137,0.817026679,0.659938918
852,"AL, Mobile, 01097006701",1097006701,"+30.4641018,-088.2533608",0.620851824,0.775249099,0.513072266,0.823501344,0.251830754,0.574397293,0.842227787,0.565684227
853,"AL, Mobile, 01097006702",1097006702,"+30.5154023,-088.2381941",0.647056729,0.808174903,0.580940141,0.744359962,0.466658913,0.559171287,0.805395921,0.564695974
854,"AL, Mobile, 01097006801",1097006801,"+30.6179165,-088.2300534",0.551466218,0.554646174,0.339808621,0.706429058,0.309807939,0.587579702,0.80871744,0.553274591
855,"AL, Mobile, 01097006802",1097006802,"+30.5927295,-088.1828755",0.599057885,0.774920442,0.47087729,0.665411023,0.390220042,0.558041677,0.775601541,0.558333179
856,"AL, Mobile, 01097006901",1097006901,"+30.5704149,-088.2180048",0.655349678,0.749963246,0.638941322,0.883423385,0.35984542,0.595122064,0.809481852,0.550670456
857,"AL, Mobile, 01097006902",1097006902,"+30.5839887,-088.1877044",0.627155278,0.729959158,0.639528397,0.734016643,0.393151054,0.599920205,0.768064876,0.525446611
858,"AL, Mobile, 01097007000",1097007000,"+30.5734409,-088.1256070",0.617517445,0.684683362,0.401310917,0.644373452,0.523953589,0.575683319,0.834971315,0.657646159
859,"AL, Mobile, 01097007101",1097007101,"+30.5443508,-088.2063362",0.624256623,0.73433379,0.472127922,0.750539017,0.462831136,0.607326589,0.795077721,0.547560187
860,"AL, Mobile, 01097007102",1097007102,"+30.5239101,-088.1558898",0.681978854,0.835540028,0.675487843,0.712142514,0.55996355,0.613993717,0.80730287,0.569421455
861,"AL, Mobile, 01097007103",1097007103,"+30.4884773,-088.1319696",0.623879622,0.746002246,0.375679095,0.695719359,0.458849591,0.594090164,0.844293875,0.652523021
862,"AL, Mobile, 01097007201",1097007201,"+30.4560863,-088.1792997",0.625765682,0.793193409,0.467801826,0.76088454,0.325027242,0.57201481,0.812253865,0.649184082
863,"AL, Mobile, 01097007202",1097007202,"+30.3307418,-088.2017776",0.572143571,0.714073465,0.396347963,0.680266307,0.227455623,0.445579998,0.871843985,0.669437656
864,"AL, Mobile, 01097007300",1097007300,"+30.3943726,-088.2296920",0.669637888,0.853355767,0.625299985,0.821690164,0.296992419,0.552454845,0.881558272,0.656113766
865,"AL, Mobile, 01097007400",1097007400,"+30.6301772,-088.0698426",0.666965551,0.699435115,0.612865902,0.796575489,0.504877104,0.543931644,0.85706717,0.654006434
866,"AL, Mobile, 01097007500",1097007500,"+30.7432485,-088.0817990",0.68374532,0.876991568,0.641539357,0.771320421,0.624795032,0.60461583,0.761688429,0.505266602
867,"AL, Mobile, 01097007600",1097007600,"+30.7402772,-088.0727674",0.691303575,0.857122598,0.639208193,0.788004635,0.693094469,0.559410226,0.773209014,0.52907589
868,"AL, Mobile, 01097007700",1097007700,"+30.7298574,-088.0839694",0.681619164,0.876688798,0.642387851,0.744035997,0.624514473,0.606479608,0.758828006,0.518399412
869,"AL, Mobile, 01097990000",1097990000,"+30.2698833,-088.2923593",0.546375973,0.7527094,0.585497738,0.693928117,0.318500378,0.521340351,0.56236872,0.390287107
